"","species_jetz","res.td","res.ad","td","ad","mass_final","hab.bin","for.bin","stratum","feed.PC1","feed.PC2","feed.PC3","feed.PC4","mig.bin","lat","range"
"Neochmia_ruficauda","Neochmia ruficauda",-0.115616453149757,-0.0459218706341038,6.35,5.3,12.5,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,17.72,5.08140436498446
"Neochmia_temporalis","Neochmia temporalis",-0.0911803414354768,-0.0620444475079074,6,4.8,8.8,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,28.71,5.04985600724954
"Neocichla_gutturalis","Neocichla gutturalis",0.0322486917425682,0.0577916613484608,10.8,8.7,65.6,0,0,0,-0.404453169138262,26.2019911424884,-11.0820014189091,-4.10869009028694,0,11.26,3.73766961828337
"Neocossyphus_poensis","Neocossyphus poensis",0.198067616163732,0.273587378238217,11.25,9.5,38.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,0.79,5.51745289646471
"Neodrepanis_coruscans","Neodrepanis coruscans",0.131083098827609,0.13441362198514,6.75,5.25,5.6,1,0,100,28.8587746603182,7.55171163990709,80.4677065148483,-7.91355709673374,0,19.01,2.99573227355399
"Neolalage_banksiana","Neolalage banksiana",0.223836719023717,0.234180203320984,8.9,7,12.4,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,16.77,2.63905732961526
"Neomixis_tenella","Neomixis tenella",1.25556751955358e-05,0.0467834424240348,6.15,5,6.6,1,0,60,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,19.04,4.00733318523247
"Neopelma_aurifrons","Neopelma aurifrons",0.209095125158392,0.285112692264505,9.275,7.8,15.8,1,1,40,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,19.29,3.36729582998647
"Neophema_splendida","Neophema splendida",-0.0740684929535362,-0.147161142299349,9.325,6.8,55.05,0,0,40,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,30.07,5.13579843705026
"Neopsephotus_bourkii","Neopsephotus bourkii",-0.119270483318952,-0.129230432674411,8.5375,6.625,45.7,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,26.88,5.27811465923052
"Neopsittacus_musschenbroekii","Neopsittacus musschenbroekii",-0.167160261100137,-0.083431111544495,8.9,7.6,67.3,0,0,60,46.5887938007016,7.87033259754304,-3.62792187235713,-4.24338915607269,0,7.05,3.93182563272433
"Neothraupis_fasciata","Neothraupis fasciata",0.144530722473593,0.232962442651898,9.15,7.8,19.7,0,0,20,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,15.94,5.4380793089232
"Neotis_denhami","Neotis denhami",0.102860649290052,0.172866072783474,21.2,18.1,894.1,0,0,0,15.2951794145556,-21.2785349080177,1.84012218000297,29.5333731531516,1,0.69,6.6682282484174
"Neoxolmis_rufiventris","Neoxolmis rufiventris",0.252154972701616,0.289336739608076,12.175,9.9,42.55,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,48.68,3.68887945411394
"Nesocichla_eremita","Nesocichla eremita",0.222288208046157,0.298356340510289,11.25,9.5,34.4,0,0,0,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,0,37.32,0
"Nesoctites_micromegas","Nesoctites micromegas",0.00139344659048124,0.0192361511306682,8.3,6.6,24,0,0,50,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,18.7,2.19722457733622
"Nesospiza_acunhae","Nesospiza acunhae",-0.00189273868887607,0.0282713606569547,8.2,6.6,23.1,0,0,10,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,37.32,0
"Nesotriccus_ridgwayi","Nesotriccus ridgwayi",0.219235720401511,0.309805887286463,8.4,7.15,9.85,1,1,100,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,5.68,0
"Nestor_meridionalis","Nestor meridionalis",-0.151916778996863,-0.0675459794542497,14.7,12.7,552.25,1,0,60,59.069336101065,1.28942236239192,-4.58382227401914,-4.12632874335322,1,41.03,3.2188758248682
"Nestor_notabilis","Nestor notabilis",-0.0688903759973507,0.00658955264598626,16.6833333333333,14.3,666.7,0,0,40,71.1542948366925,-20.1584800292642,-12.6901069923665,-1.17518183165395,0,43.23,2.56494935746154
"Newtonia_amphichroa","Newtonia amphichroa",0.337643654925727,0.421665036139177,8.65,7.3,6.7,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,19.02,3.40119738166216
"Newtonia_brunneicauda","Newtonia brunneicauda",0.311984578857034,0.343038390729807,8.25,6.6,6.1,1,0,66,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,19.04,3.95124371858143
"Nicator_chloris","Nicator chloris",0.240752252027291,0.265425757068315,12.2,9.8,45.1,1,0,80,-6.34771814041743,-1.3656873882517,-0.763396791184622,18.2091396113782,0,1.36,6.01126717440416
"Nigrita_bicolor","Nigrita bicolor",0.000943541271596793,0.0853885960397469,7.2,6.1,13,1,0,50,19.0026312744494,0.215501586568995,4.08716378417979,6.75020700381896,0,1.73,5.82008293035236
"Nigrita_canicapillus","Nigrita canicapillus",0.0451469546764094,0.0952561204048712,8.05,6.6,17.4,1,0,66,10.5333851400683,-0.518185560628597,1.81570949003149,-4.31936185623895,0,0.35,6.0137151560428
"Nilaus_afer","Nilaus afer",0.0564540524302437,0.196774119775288,9.55,8.6,34.7,0,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.38,7.09423484592476
"Niltava_grandis","Niltava grandis",0.389439380003122,0.42252309513622,13.35,10.8,35,1,1,50,8.06479296524279,26.935678289686,-8.81054712476084,6.96087876977097,0,15.67,5.4380793089232
"Niltava_macgrigoriae","Niltava macgrigoriae",0.341751408477508,0.416210137081121,9.55,8,10.1,0,1,0,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,23.46,5.26269018890489
"Niltava_sundara","Niltava sundara",0.351003663758132,0.389645705389382,11.1,9,18.6,0,1,0,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,27.73,5.66642668811243
"Nonnula_ruficapilla","Nonnula ruficapilla",0.257833638893628,0.351961792404621,10.15,8.7,18.9,1,1,33,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.56,5.65599181081985
"Notharchus_macrorhynchos","Notharchus macrorhynchos",0.499459922079085,0.601432855288334,17.475,15.2,69.7,0,1,33,-26.6043974549334,-9.58408873211067,-0.790985604969605,7.16011460759685,0,3.35,5.75257263882563
"Notharchus_pectoralis","Notharchus pectoralis",0.431560266287355,0.501686286418392,15.1,12.7,49.7,1,1,60,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,6.28,3.46573590279973
"Nothocrax_urumutum","Nothocrax urumutum",0.143518508883057,0.161367605749497,22.45,18.2,960.8,1,0,0,72.3994732723568,28.9134030270191,-20.6812990649851,-3.81914042095834,0,2.34,4.80402104473326
"Nothoprocta_cinerascens","Nothoprocta cinerascens",-0.0420326886602407,-0.0133449742268703,15.8,12.9,469.1,0,0,0,0.981765071318823,-1.92925772113663,-8.50607126150653,-3.8334815522948,0,29.1,4.87519732320115
"Nothoprocta_ornata","Nothoprocta ornata",-0.0642223441652958,-0.106510890130358,15.9,12.1,530.65,0,0,0,51.5970433930011,-42.3185230935536,-11.0417077894533,-3.22763563242085,0,18.51,4.52178857704904
"Nothoprocta_pentlandii","Nothoprocta pentlandii",-0.0764020627768738,-0.151673416872691,12.825,9.4,220.75,0,0,0,51.5970433930011,-42.3185230935536,-11.0417077894533,-3.22763563242085,0,20.65,4.70953020131233
"Nothoprocta_perdicaria","Nothoprocta perdicaria",-0.256741820459337,-0.186705082349945,12.0416666666667,10.2333333333333,366.7,0,0,0,26.6359587922743,-29.1567026232514,-9.12990698612924,-3.46175645785979,0,35.1,3.09104245335832
"Nothura_darwinii","Nothura darwinii",-0.021416349704122,-0.0278255299386703,13.75,10.8,235.2,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,0,30.21,4.86753445045558
"Nothura_maculosa","Nothura maculosa",-0.0181647789686843,-0.0135616748534764,13.85,11,239.3,0,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,26.25,5.91350300563827
"Notiochelidon_murina","Notiochelidon murina",-0.0252941573008401,0.140886897010759,7.6,7,18.4,0,1,70,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.07,4.55387689160054
"Nucifraga_caryocatactes","Nucifraga caryocatactes",0.211984785191619,0.241432019327993,17.2,14,225.7,1,0,40,35.7983140468838,-42.4886399078663,-5.57048761327964,7.74541667119419,0,52.15,7.42714413340862
"Nucifraga_columbiana","Nucifraga columbiana",0.121206996182941,0.168433061677468,15.1,12.5,190.3,0,0,30,40.2499452646865,-34.564338089702,-0.459701561318009,20.9085270445722,0,42.66,5.59098698051086
"Numida_meleagris","Numida meleagris",-0.194650016815827,-0.238714278808144,18.7,14.3,1881.9,0,0,0,39.1165010926377,-35.7376128584025,-10.0858073877912,-3.34469604514032,0,4.21,7.25981961036319
"Nyctyornis_amictus","Nyctyornis amictus",0.46171644256354,0.535917064804754,15.05,12.7,43,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.7,5.17048399503815
"Nymphicus_hollandicus","Nymphicus hollandicus",-0.173993301841551,-0.131135547124069,9.19,7.54,79.6333333333333,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,1,25.21,6.29710931993394
"Nystalus_maculatus","Nystalus maculatus",0.354490794106948,0.32468490246307,12.9,9.8,35.1,0,1,33,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,0,15.41,5.88332238848828
"Nystalus_radiatus","Nystalus radiatus",0.501326776207046,0.556531536646248,15.7,13,43.5,1,1,0,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,4.38,3.76120011569356
"Ochetorhynchus_phoenicurus","Ochetorhynchus phoenicurus",0.118817929509673,0.168279691965045,9.5,7.8,25.9,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,44.15,4.07753744390572
"Ochetorhynchus_ruficaudus","Ochetorhynchus ruficaudus",0.100339680525737,0.234312750585709,9.4,8.4,26.8,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,28.77,4.83628190695148
"Ochthoeca_cinnamomeiventris","Ochthoeca cinnamomeiventris",0.240550199997458,0.303173074807935,9.05,7.5,12.4,1,1,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.57,3.85014760171006
"Ochthoeca_diadema","Ochthoeca diadema",0.240533880815203,0.24271375155222,9.1,7.1,12.7,1,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,4.06,3.93182563272433
"Ochthoeca_frontalis","Ochthoeca frontalis",0.218310744030493,0.270493315659296,8.9,7.3,12.7,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.11,4.18965474202643
"Ochthoeca_fumicolor","Ochthoeca fumicolor",0.124476014459681,0.138331277108476,8.85,7,18.6,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.53,4.40671924726425
"Ochthoeca_leucophrys","Ochthoeca leucophrys",0.253161729609444,0.327384645380478,9.65,8.1,15.5,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,17.67,4.70953020131233
"Ochthoeca_oenanthoides","Ochthoeca oenanthoides",0.226611549634815,0.241515043515314,9.85,7.8,19,1,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,17.89,4.46590811865458
"Ochthoeca_pulchella","Ochthoeca pulchella",0.223912999579163,0.270493315659296,8.95,7.3,12.7,0,1,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,12.22,3.58351893845611
"Ochthoeca_rufipectoralis","Ochthoeca rufipectoralis",0.218198482130235,0.335279877517556,8.8,7.7,12.1,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,4.22,4.52178857704904
"Ochthornis_littoralis","Ochthornis littoralis",0.171139181497729,0.255043800925618,8.85,7.5,15.2,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.76,6.06610809010375
"Ocreatus_underwoodii","Ocreatus underwoodii",-0.0174336900543659,0.0510642228033829,5.075,4.2,3.1,1,0,80,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,2,4.65396035015752
"Ocyphaps_lophotes","Ocyphaps lophotes",-0.0113051138108902,0.0567621860947365,13.25,11.2,191.8,0,0,0,64.7706948135931,-62.9650577605172,-10.709643112414,-2.97297095070531,0,25.66,6.35262939631957
"Odontophorus_columbianus","Odontophorus columbianus",0.00273144041382212,0.00328143821885085,14.9,11.8,299.9,1,0,0,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,9.63,1.79175946922805
"Odontophorus_gujanensis","Odontophorus gujanensis",-0.073961180374432,-0.182435707576242,13.8,9.8,299.9,1,0,0,13.4623073716823,-8.51016795628775,-9.46197166316854,-3.71642113957533,0,2.7,6.4281052726846
"Oena_capensis","Oena capensis",-0.116242469806504,-0.0448305978881733,9.25,7.8,63.8,0,0,0,64.7706948135931,-62.9650577605172,-10.709643112414,-2.97297095070531,1,0.29,6.95463886488099
"Oenanthe_finschii","Oenanthe finschii",0.184931560924334,0.254168753018864,10.5,8.8,30,0,1,0,-10.1125589885875,-23.4795963496105,-4.97424070244191,-3.67533342702213,1,36.49,5.37063802812766
"Oenanthe_oenanthe","Oenanthe oenanthe",0.0929408701830408,0.0404682664889271,9.7,7.2,31.7,0,1,0,-11.4987772290446,4.65165251401449,-7.55017085984452,-3.95054196501427,1,54.76,8.00302866638473
"Oenanthe_picata","Oenanthe picata",0.169220436877553,0.192686544916122,10,8,26,0,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,34.89,5.58724865840025
"Oenanthe_xanthoprymna","Oenanthe xanthoprymna",0.145985534394868,0.174756605027943,9.7,7.8,25.2,0,1,10,-14.8169642747985,-2.09937453544929,-3.03485108533292,7.13957075132024,1,35.3,3.3322045101752
"Oncostoma_cinereigulare","Oncostoma cinereigulare",0.212750729317602,0.290226208029524,7.75,6.5,7.15,1,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,15.29,4.35670882668959
"Oncostoma_olivaceum","Oncostoma olivaceum",0.224082699611643,0.295238251719613,7.8,6.5,7,1,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,8.27,3.49650756146648
"Onychognathus_blythii","Onychognathus blythii",0.0221523662781133,0.0276682775103287,13.85,11,201,0,0,50,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,11.45,3.46573590279973
"Onychognathus_fulgidus","Onychognathus fulgidus",0.204872675632624,0.234898668772085,13.275,10.75,75.9,1,0,50,62.6913674529075,-20.7681844650797,-14.5735383485179,-3.38578375769353,0,1.28,5.56452040732269
"Onychorhynchus_coronatus","Onychorhynchus coronatus",0.19758675802683,0.300831609655488,9.425,8.15,17.8,1,1,70,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.16,6.29526600143965
"Opisthocomus_hoazin","Opisthocomus hoazin",-0.214340773366814,-0.194653633927175,14.24,11.54,630.5,1,0,80,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,4.47,6.42162226780652
"Oporornis_agilis","Oporornis agilis",0.123457533716095,0.205192666447732,8.05,6.8,12.4,0,0,0,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,1,50.75,5.77144112313002
"Oporornis_formosus","Oporornis formosus",0.161404538126022,0.216558376819271,8.15,6.7,11.1,1,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,1,36.55,5.78074351579233
"Oporornis_philadelphia","Oporornis philadelphia",0.162813851721409,0.181644434625148,8.075,6.4,10.6,0,0,0,-35.0736435893144,-10.3177758793083,-3.0624398991179,-3.90945425246106,1,49.25,6.57786135772105
"Oreocharis_arfaki","Oreocharis arfaki",0.123991316886066,0.244016892382646,8.2,7.2,13.4,1,0,100,71.7063641521282,42.9790274588316,-21.9692641436864,-3.95674468995442,1,6.67,4.00733318523247
"Oreoica_gutturalis","Oreoica gutturalis",0.22425942069711,0.223757644558581,12.25,9.6,49.3,0,0,0,-35.0736435893144,-10.3177758793083,-3.0624398991179,-3.90945425246106,0,26.4,6.13556489108174
"Oreomanes_fraseri","Oreomanes fraseri",-0.171743383014399,-0.145630617553623,7.35,5.9,30,1,0,70,-28.4509457521789,-0.914721323141083,18.5370220056202,-4.99827527306883,0,11.98,4.11087386417331
"Oreopsittacus_arfaki","Oreopsittacus arfaki",-0.220258404706411,-0.151427694568083,6.925,5.8,28.6,1,0,66,63.4562208268152,4.61883488240575,29.5812858626203,-5.68048621162854,0,5.11,3.66356164612965
"Oreornis_chrysogenys","Oreornis chrysogenys",0.0049332291686528,0.0696672040950692,8.75,7.3,29.7,0,0,30,24.5566314315886,13.0401706721861,-12.9938022222332,-3.87456926484801,0,4.16,2.484906649788
"Oreortyx_pictus","Oreortyx pictus",-0.169717178221627,-0.185194512255197,12.95,10.1,344.7,0,0,0,75.8650188734995,-41.4147191320433,-14.2414736714786,-3.13111907597799,0,39.79,4.24849524204936
"Oreoscoptes_montanus","Oreoscoptes montanus",0.152816197533145,0.181678015154604,11.4,9.2,49.2,0,0,0,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,1,41.91,5.17048399503815
"Oreoscopus_gutturalis","Oreoscopus gutturalis",0.123274725062279,0.256937416098263,8.75,7.8,17.8,1,0,0,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,17.28,1.79175946922805
"Oreostruthus_fuliginosus","Oreostruthus fuliginosus",-0.0297756207381665,0.0242375901103087,7.65,6.3,19.3,0,0,0,50.9039342727726,-28.2528986617411,-12.3296728681546,-3.36523990141692,0,5.4,3.36729582998647
"Oreotrochilus_estella","Oreotrochilus estella",-0.104578289734713,-0.0513028827251489,5.5,4.5,6.4,0,0,10,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,16.88,4.52178857704904
"Origma_solitaria","Origma solitaria",0.139620560868315,0.178198442801543,8.4,6.8,13.9,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,0,33.25,2.19722457733622
"Oriolia_bernieri","Oriolia bernieri",0.0354473885855189,0.109267230343352,10.65,9,60.9,1,0,70,-22.1464474865347,-1.53580420256437,4.70782338498899,29.1821919149932,0,17.48,2.07944154167984
"Oriolus_albiloris","Oriolus albiloris",0.30262912261552,0.258105766299737,12.55,9.4,39,1,0,100,33.4151423801096,28.5168672645066,-3.95998654939643,-4.49805383778823,0,16.29,2.484906649788
"Oriolus_auratus","Oriolus auratus",0.170733125330674,0.23930169628037,12.6,10.6,70.2,0,0,80,20.9346000797461,35.0977774996578,-3.00408614773443,-4.6151142505077,1,2.83,6.23832462503951
"Oriolus_brachyrhynchus","Oriolus brachyrhynchus",0.310668580617117,0.366621905955036,13.15,10.9,46.1,1,0,80,25.2497405518172,-1.02545375962637,-11.7058371435318,-3.73696499585193,0,2.05,5.63835466933375
"Oriolus_chinensis","Oriolus chinensis",0.205103769758648,0.247022205207495,13.73,11.26,87.725,1,0,70,40.1089054598936,42.6387938302063,-11.0268237913392,17.9893599172757,1,21.06,6.63331843328038
"Oriolus_chlorocephalus","Oriolus chlorocephalus",0.223829461641564,0.299599196599138,13.45,11.4,74,1,0,100,46.5887938007016,7.87033259754304,-3.62792187235713,-4.24338915607269,0,8.36,3.04452243772342
"Oriolus_cruentus","Oriolus cruentus",0.249371085157327,0.338261501488329,13.4,11.5,65.2,1,0,90,48.1314977918584,28.0095990655089,-17.4815331829598,-3.91565697740121,0,0.45,4.33073334028633
"Oriolus_flavocinctus","Oriolus flavocinctus",0.192264010628176,0.25471386359952,13.5,11.3,86.2,1,0,100,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,14.43,4.24849524204936
"Oriolus_larvatus","Oriolus larvatus",0.200646345686837,0.228611588441988,12.15,9.8,52.7,0,0,70,21.6277091999747,21.0321530678453,-1.71612106903312,-4.47750998151163,0,11.41,6.42486902390539
"Oriolus_monacha","Oriolus monacha",0.221033863805473,0.303250420880643,13.25,11.3,70.2,0,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,9.87,4.0943445622221
"Oriolus_nigripennis","Oriolus nigripennis",0.26364117726251,0.344921223566211,12.7,10.8,48.6,1,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,2.65,5.47227067367148
"Oriolus_oriolus","Oriolus oriolus",0.142491800739406,0.192658823374394,12.525,10.35,77.3,1,0,100,26.7787682886019,15.0148131655791,5.07065299962678,17.6821715948808,1,43.85,6.90575327631146
"Oriolus_sagittatus","Oriolus sagittatus",0.213405519337727,0.226608269191307,14.05,11.2,93.5,0,0,70,41.8843885144906,29.2505544117042,-1.68853225524814,6.57151502226968,1,23.48,5.605802066296
"Oriolus_szalayi","Oriolus szalayi",0.298660591971895,0.311822518109,14.2,11.3,67.7,1,0,100,34.1082515003381,14.4512428326942,-2.67202147069513,-4.36044956879216,0,6.84,4.47733681447821
"Oriolus_traillii","Oriolus traillii",0.332022371222896,0.387382140864939,13.4,11.1,45.6,1,0,100,28.2504070371102,30.4352076240124,19.8833408357049,-5.5663310021194,1,21.84,5.57215403217776
"Oriolus_xanthonotus","Oriolus xanthonotus",0.226331705385908,0.203954520122079,11.75,9,40.8,1,0,90,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,1.85,5.30826769740121
"Oriolus_xanthornus","Oriolus xanthornus",0.130830269111516,0.243685258741142,12.5,11,80.6,1,0,70,44.5094664400159,50.0672058929805,-7.49181710846105,-4.6562019630609,0,18.05,6.07304453410041
"Oriturus_superciliosus","Oriturus superciliosus",0.181444562224914,0.304524737285113,9.85,8.7,23.1,0,0,0,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,22.89,3.87120101090789
"Ornithion_semiflavum","Ornithion semiflavum",0.0807413476076739,0.135309955033658,6.95,5.7,7.9,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,15.1,3.8286413964891
"Ortalis_cinereiceps","Ortalis cinereiceps",0.00848610404964578,0.0427779071706373,18.35,15.1,720.2,0,0,80,71.7063641521282,42.9790274588316,-21.9692641436864,-3.95674468995442,0,10.09,3.58351893845611
"Ortalis_motmot","Ortalis motmot",0.0604626159874599,0.114580249591961,16.5,13.8,363.2,1,0,66,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,1.26,5.34233425196481
"Ortalis_ruficauda","Ortalis ruficauda",-0.00810676304141777,0.0463487451941127,18.8,15.8,859.3,0,0,80,73.0925823925853,14.8477785952066,-19.3933339862838,-3.68153615196228,0,9.52,4.0943445622221
"Ortalis_vetula","Ortalis vetula",0.106981720936621,0.105394182294878,18.8,14.9,522.3,0,0,100,73.0925823925853,14.8477785952066,-19.3933339862838,-3.68153615196228,0,18.85,4.46590811865458
"Orthogonys_chloricterus","Orthogonys chloricterus",0.162368049054564,0.212986218908007,10.45,8.6,32.4,1,0,100,-0.404453169138262,26.2019911424884,-11.0820014189091,-4.10869009028694,0,23.39,3.3322045101752
"Orthonyx_spaldingii","Orthonyx spaldingii",0.0622795878587361,0.145860713211204,13.3,11.4,141.8,1,0,0,-18.1351513205523,-8.85040158491308,1.48046868917869,18.2296834676548,0,17.51,1.94591014905531
"Orthonyx_temminckii","Orthonyx temminckii",0.183979417828102,0.220643253304411,9.875,8,23.1,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.05,2.77258872223978
"Orthorhyncus_cristatus","Orthorhyncus cristatus",-0.153118329918118,-0.191511959945446,4.7,3.5,4,0,0,20,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,16.27,2.89037175789616
"Orthotomus_atrogularis","Orthotomus atrogularis",0.0815293091719522,0.0406174153330801,6.45,4.8,5.7,1,0,40,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,10.18,5.98896141688986
"Orthotomus_sutorius","Orthotomus sutorius",0.132999835670981,0.232714115712731,7,6,6.5,0,0,33,-38.0025658209284,-2.32579348364911,8.21524125408213,-4.51239496912468,0,19.64,6.49677499018586
"Ortygospiza_atricollis","Ortygospiza atricollis",-0.188193235602226,-0.395645856627338,5.85,3.7,12,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,1,6.79,6.54821910276237
"Ortyxelos_meiffrenii","Ortyxelos meiffrenii",-0.144449728327479,-0.148284873181176,8.2,6.4,42.8,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,1,12.27,5.55295958492162
"Oryzoborus_angolensis","Oryzoborus angolensis",0.0419998121486529,0.122548807556639,7.35,6.2,11.9,0,0,0,75.8650188734995,-41.4147191320433,-14.2414736714786,-3.13111907597799,0,6.12,6.94119005506837
"Otidiphaps_nobilis","Otidiphaps nobilis",0.144417528072633,0.157578018674629,17.45,14,321.8,1,0,0,73.7856915128139,0.782154163394149,-18.1053689075825,-3.5439318829662,0,6.71,4.53259949315326
"Otis_tarda","Otis tarda",-0.000673088247623355,0.07011000417135,31.25,27,7497.2,0,0,0,19.306475580538,-28.5931322903664,-1.38723251580733,18.5808647058132,1,47.46,6.16751649088834
"Oxylabes_madagascariensis","Oxylabes madagascariensis",0.0942788807587904,0.116437384265088,8.65,6.9,19.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,18.99,2.99573227355399
"Oxypogon_guerinii","Oxypogon guerinii",-0.191040221360345,-0.163785139591456,4.65,3.7,4.5,0,0,10,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,6.87,2.77258872223978
"Oxyruncus_cristatus","Oxyruncus cristatus",0.251793307100178,0.256544577424885,11.2,8.8,29.7,1,0,100,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,9,5.48893772615669
"Pachycare_flavogriseum","Pachycare flavogriseum",0.260566851891817,0.336798625833612,9.4,7.9,13.4,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,6.73,4.06044301054642
"Pachycephala_flavifrons","Pachycephala flavifrons",0.311388913664785,0.423484284624906,11.05,9.65,21.65,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,13.87,0.693147180559945
"Pachycephala_modesta","Pachycephala modesta",0.272939559781495,0.25941528537306,10.9,8.4,24.1,1,0,100,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,6.93,3.40119738166216
"Pachycephala_olivacea","Pachycephala olivacea",0.305438834928341,0.405865917633848,12.25,10.6,34.7,1,0,0,-10.8056681088161,-9.413971917798,-6.26220578114322,-3.8129376960182,0,37.36,3.91202300542815
"Pachycephala_pectoralis","Pachycephala pectoralis",0.371570860934168,0.420623288861341,12.9,10.6,32.6,1,0,33,-11.4987772290446,4.65165251401449,-7.55017085984452,-3.95054196501427,0,24.69,5.64897423816121
